role,seed,status,reasons,plan_lap_s,v_peak,thrust_peak,max_angle_deg,stretch,lap_stretched_s,min_gate_gap,n_frame_crossings,frame_margin_m
train,203135,reject,frame_crossing+arena+ref_contact,5.039,6.135,14.656,8.949,1.394,7.026,1.844,2.0,0.0
train,203136,reject,frame_crossing+arena+ref_contact,4.801,4.523,14.557,7.902,1.028,4.935,1.293,3.0,0.0
train,203137,pass,,3.649,4.476,14.708,5.496,1.017,3.712,1.249,0.0,0.054
train,203138,reject,frame_crossing+arena+ref_contact,4.874,5.982,14.757,10.18,1.359,6.626,1.543,2.0,0.0
train,203139,reject,arena,4.106,4.177,14.586,6.951,1.0,4.106,1.845,0.0,0.049
train,203140,reject,frame_crossing+ref_contact,4.791,5.884,14.728,8.259,1.337,6.407,1.671,3.0,0.0
train,203141,reject,frame_crossing+arena+ref_contact,4.222,4.367,14.709,5.755,1.0,4.222,1.384,1.0,0.0
train,203142,reject,frame_crossing+arena+ref_contact,4.618,5.494,14.747,7.541,1.249,5.766,1.172,1.0,0.0
train,203143,reject,frame_crossing+arena+ref_contact,4.642,5.341,14.691,6.04,1.214,5.635,1.118,2.0,0.0
train,203144,reject,frame_crossing+arena+ref_contact,5.082,5.519,14.752,8.938,1.254,6.375,1.758,2.0,0.0
train,203145,reject,frame_crossing+arena+ref_contact,4.302,4.74,14.722,9.35,1.077,4.634,1.756,2.0,0.0
train,203146,reject,frame_crossing+arena+ref_contact,4.832,5.445,14.662,6.346,1.238,5.98,1.031,2.0,0.0
train,203147,reject,arena+frame_margin,4.431,3.655,14.456,5.605,1.0,4.431,1.073,0.0,0.026
train,203148,reject,frame_crossing+arena+ref_contact,4.717,4.636,14.781,10.134,1.054,4.969,1.267,3.0,0.0
train,203149,reject,arena,4.662,4.316,14.576,6.656,1.0,4.662,1.181,0.0,0.041
train,203150,reject,arena+ref_contact,4.309,4.812,14.607,6.763,1.094,4.712,1.097,0.0,0.0
train,203151,reject,frame_crossing+arena+ref_contact,3.628,5.091,14.737,5.839,1.157,4.198,1.249,1.0,0.0
train,203152,reject,arena,4.379,6.26,14.651,6.392,1.423,6.23,1.204,0.0,0.03
train,203153,reject,arena,4.074,4.992,14.581,5.347,1.135,4.623,1.419,0.0,0.036
train,203154,reject,frame_crossing+arena+ref_contact,4.082,4.504,14.721,5.783,1.024,4.178,1.107,1.0,0.0
train,203155,reject,frame_crossing+arena+ref_contact,4.283,4.598,14.659,6.883,1.045,4.476,2.051,1.0,0.0
train,203156,reject,frame_crossing+arena+frame_margin,4.004,4.63,14.725,5.388,1.052,4.213,1.274,1.0,0.008
train,203157,reject,arena,4.764,6.525,14.735,5.922,1.483,7.065,1.035,0.0,0.044
train,203158,reject,frame_crossing+arena+ref_contact,4.644,5.037,14.694,8.483,1.145,5.317,1.204,3.0,0.0
train,203159,reject,frame_crossing+arena+ref_contact,5.298,5.443,14.552,8.865,1.237,6.554,2.267,3.0,0.0
train,203160,reject,arena,4.158,4.814,14.497,7.453,1.094,4.549,1.856,0.0,0.036
train,203161,reject,frame_crossing+arena+ref_contact,4.46,4.673,14.77,10.462,1.062,4.737,1.063,2.0,0.0
train,203162,reject,frame_crossing+arena+ref_contact,5.123,5.676,14.759,9.707,1.29,6.609,2.523,1.0,0.0
train,203163,reject,frame_crossing+arena+ref_contact,4.382,4.869,14.687,7.902,1.107,4.848,1.107,2.0,0.0
train,203164,reject,frame_crossing+arena+ref_contact,4.618,6.428,14.72,5.908,1.461,6.746,1.198,4.0,0.0
train,203165,reject,frame_crossing+arena+ref_contact,4.403,6.181,14.582,7.707,1.405,6.185,1.28,1.0,0.0
train,203166,reject,frame_crossing+arena+ref_contact,4.889,6.09,14.67,6.915,1.384,6.766,1.271,2.0,0.0
train,203167,reject,frame_crossing+arena+ref_contact,3.667,4.097,14.613,7.463,1.0,3.667,1.072,1.0,0.0
train,203168,reject,arena,4.01,5.101,14.63,7.188,1.159,4.649,1.133,0.0,0.037
train,203169,reject,frame_crossing+arena+ref_contact,4.54,5.938,14.715,9.162,1.349,6.127,2.801,2.0,0.0
train,203170,reject,frame_crossing+ref_contact,4.768,5.239,14.765,9.593,1.191,5.677,1.858,3.0,0.0
train,203171,reject,frame_crossing+arena+ref_contact,4.869,6.334,14.729,9.25,1.439,7.009,1.419,2.0,0.0
train,203172,reject,frame_crossing+arena+ref_contact,4.649,5.311,14.656,9.347,1.207,5.611,1.419,2.0,0.0
train,203173,reject,frame_crossing+arena+ref_contact,4.236,4.554,14.654,8.518,1.035,4.385,1.072,1.0,0.0
train,203174,reject,frame_crossing+arena+ref_contact,4.226,5.225,14.688,7.441,1.187,5.018,1.596,3.0,0.0
train,203175,reject,frame_crossing+arena+ref_contact,4.597,5.579,14.654,8.975,1.268,5.828,1.636,1.0,0.0
train,203176,reject,frame_crossing+arena+ref_contact,4.787,5.821,14.729,8.84,1.323,6.333,1.56,1.0,0.0
train,203177,reject,frame_crossing+arena+ref_contact,4.523,5.142,14.555,8.937,1.169,5.286,1.451,1.0,0.0
train,203178,reject,frame_crossing+arena+ref_contact,4.46,3.913,14.602,6.408,1.0,4.46,1.148,2.0,0.0
train,203179,reject,arena+frame_margin,4.367,6.054,14.555,6.237,1.376,6.008,1.323,0.0,0.025
train,203180,reject,arena,3.56,4.526,14.742,6.766,1.029,3.662,1.856,0.0,0.036
train,203181,reject,frame_crossing+arena+ref_contact,4.768,6.456,14.632,7.387,1.467,6.997,1.766,1.0,0.0
train,203182,reject,frame_crossing+arena+frame_margin,4.147,4.703,14.668,8.167,1.069,4.432,1.5,1.0,0.018
train,203183,reject,arena+frame_margin,4.139,3.828,14.748,7.907,1.0,4.139,1.072,0.0,0.016
train,203184,reject,frame_crossing+arena+ref_contact,4.636,6.424,14.601,5.914,1.46,6.768,1.245,1.0,0.0
train,203185,reject,frame_crossing+arena+ref_contact,4.583,5.307,14.757,10.019,1.206,5.528,1.072,2.0,0.0
train,203186,reject,frame_crossing+arena+ref_contact,4.684,4.613,14.585,9.532,1.049,4.911,1.026,3.0,0.0
train,203187,reject,frame_crossing+arena+ref_contact,4.644,5.131,14.612,10.513,1.166,5.415,1.665,4.0,0.0
train,203188,reject,frame_crossing+arena+ref_contact,4.541,5.178,14.75,8.565,1.177,5.343,1.368,2.0,0.0
train,203189,reject,frame_crossing+arena+ref_contact,4.585,5.591,14.743,8.981,1.271,5.826,1.71,2.0,0.0
train,203190,reject,arena+frame_margin,4.22,5.66,14.701,6.05,1.286,5.429,1.032,0.0,0.019
train,203191,reject,frame_crossing+arena+ref_contact,4.755,5.754,14.633,8.953,1.308,6.218,1.92,2.0,0.0
train,203192,reject,arena,3.929,5.23,14.663,6.982,1.189,4.671,1.172,0.0,0.056
train,203193,reject,frame_crossing+arena+ref_contact,4.738,5.944,14.724,10.757,1.351,6.4,1.148,1.0,0.0
train,203194,reject,frame_crossing+arena+ref_contact,4.403,5.747,14.752,5.824,1.306,5.752,1.153,2.0,0.0
train,203195,reject,frame_crossing+arena+ref_contact,4.921,6.243,14.671,9.946,1.419,6.982,2.002,2.0,0.0
train,203196,reject,frame_crossing+arena+ref_contact,4.427,6.134,14.717,6.131,1.394,6.172,1.266,1.0,0.0
train,203197,reject,frame_crossing+ref_contact,4.714,4.878,14.598,8.494,1.109,5.226,1.133,4.0,0.0
train,203198,reject,arena,4.18,5.148,14.633,6.034,1.17,4.89,1.176,0.0,0.062
train,203199,reject,frame_crossing+arena+ref_contact,4.003,4.554,14.749,8.695,1.035,4.143,1.735,1.0,0.0
train,203200,reject,frame_crossing+arena+ref_contact,4.729,6.226,14.708,5.541,1.415,6.692,1.529,3.0,0.0
train,203201,reject,frame_crossing+arena+ref_contact,4.41,4.476,14.596,8.995,1.017,4.486,1.849,2.0,0.0
train,203202,reject,arena,4.007,4.333,14.727,6.554,1.0,4.007,1.523,0.0,0.032
train,203203,reject,frame_crossing+arena+ref_contact,4.285,5.155,14.676,10.298,1.172,5.021,1.807,1.0,0.0
train,203204,reject,frame_crossing+arena+ref_contact,4.564,4.857,14.701,9.721,1.104,5.038,1.553,3.0,0.0
train,203205,reject,frame_margin,3.782,4.435,14.628,8.642,1.008,3.812,1.181,0.0,0.015
train,203206,reject,frame_crossing+arena+ref_contact,4.696,5.476,14.751,9.531,1.244,5.844,1.128,2.0,0.0
train,203207,reject,frame_crossing+arena,4.172,5.757,14.581,6.119,1.308,5.459,1.148,1.0,0.034
train,203208,reject,frame_crossing+arena+ref_contact,4.23,4.852,14.754,7.322,1.103,4.664,1.253,1.0,0.0
train,203209,reject,frame_crossing+arena+ref_contact,4.921,5.017,14.704,8.879,1.14,5.611,1.434,2.0,0.0
train,203210,reject,frame_crossing+arena+ref_contact,4.762,6.388,14.556,6.133,1.452,6.914,1.13,1.0,0.0
train,203211,reject,frame_crossing+arena+ref_contact,4.424,4.773,14.678,6.846,1.085,4.799,1.429,2.0,0.0
train,203212,reject,frame_crossing+arena+ref_contact,4.843,4.656,14.721,6.789,1.058,5.125,1.015,1.0,0.0
train,203213,reject,frame_crossing+arena+frame_margin,4.379,4.724,14.637,7.807,1.074,4.701,1.043,1.0,0.006
train,203214,reject,arena,4.416,4.876,14.588,5.658,1.108,4.895,1.419,0.0,0.037
train,203215,reject,arena+frame_margin,4.083,4.285,14.665,6.005,1.0,4.083,1.545,0.0,0.027
train,203216,reject,frame_crossing+ref_contact,4.371,5.637,14.702,7.493,1.281,5.6,1.453,1.0,0.0
train,203217,reject,frame_crossing+arena+ref_contact,4.302,5.202,14.65,8.834,1.182,5.086,1.181,1.0,0.0
train,203218,reject,frame_crossing+arena+ref_contact,4.772,6.035,14.703,6.297,1.372,6.546,1.235,2.0,0.0
train,203219,reject,frame_crossing+arena+ref_contact,4.579,5.549,14.559,9.1,1.261,5.774,1.372,2.0,0.0
train,203220,reject,frame_crossing+arena+ref_contact,4.644,5.014,14.721,7.613,1.139,5.292,1.372,1.0,0.0
train,203221,reject,frame_crossing+arena+ref_contact,4.899,5.489,14.677,9.717,1.247,6.111,2.115,2.0,0.0
train,203222,reject,arena,3.855,3.925,14.543,5.342,1.0,3.855,1.172,0.0,0.042
train,203223,reject,frame_crossing+arena+ref_contact,4.385,5.328,14.76,9.328,1.211,5.31,1.699,1.0,0.0
train,203224,reject,frame_crossing+arena+ref_contact,4.383,5.488,14.632,7.497,1.247,5.468,1.654,2.0,0.0
train,203225,reject,frame_crossing+arena+ref_contact,4.596,5.095,14.686,7.832,1.158,5.322,1.249,1.0,0.0
train,203226,reject,frame_crossing+arena+ref_contact,3.842,4.3,14.698,8.333,1.0,3.842,1.026,2.0,0.0
train,203227,reject,frame_crossing+arena+ref_contact,4.547,5.435,14.553,9.313,1.235,5.616,1.405,1.0,0.0
train,203228,reject,arena,4.626,5.135,14.739,7.36,1.167,5.399,1.035,0.0,0.038
train,203229,reject,frame_crossing+ref_contact,4.447,5.053,14.711,5.965,1.148,5.107,1.339,2.0,0.0
train,203230,reject,arena+frame_margin,4.383,6.138,14.683,6.366,1.395,6.114,1.172,0.0,0.004
train,203231,reject,arena+frame_margin,3.938,4.941,14.663,6.386,1.123,4.422,1.245,0.0,0.014
train,203232,reject,frame_crossing+arena+ref_contact,4.466,5.119,14.705,8.342,1.163,5.196,1.547,2.0,0.0
train,203233,reject,frame_crossing+arena+ref_contact,4.922,6.215,14.712,9.587,1.413,6.952,1.969,1.0,0.0
train,203234,reject,frame_crossing+arena+ref_contact,4.07,5.282,14.618,6.509,1.2,4.886,1.031,2.0,0.0
train,203235,reject,frame_crossing+arena+ref_contact,4.552,6.073,14.673,6.699,1.38,6.283,1.654,2.0,0.0
train,203236,reject,frame_crossing+arena+ref_contact,4.95,4.982,14.681,7.501,1.132,5.604,1.118,3.0,0.0
train,203237,reject,frame_crossing+arena+ref_contact,4.84,5.482,14.707,7.959,1.246,6.03,2.352,1.0,0.0
train,203238,reject,arena,4.375,4.893,14.751,6.85,1.112,4.866,1.263,0.0,0.036
train,203239,reject,frame_crossing+arena+ref_contact,4.398,5.275,14.681,6.909,1.199,5.273,1.189,2.0,0.0
train,203240,reject,frame_crossing+arena+ref_contact,4.73,6.399,14.652,7.534,1.454,6.879,1.553,3.0,0.0
train,203241,reject,frame_crossing+arena+ref_contact,4.736,5.097,14.7,6.867,1.158,5.486,1.058,1.0,0.0
train,203242,reject,frame_crossing+ref_contact,4.505,5.803,14.574,7.148,1.319,5.942,1.617,1.0,0.0
train,203243,reject,arena+ref_contact,4.753,5.907,14.754,6.518,1.342,6.381,1.015,0.0,0.0
train,203244,reject,frame_crossing+ref_contact,4.481,4.895,14.778,5.731,1.112,4.985,1.293,2.0,0.0
train,203245,reject,frame_crossing+arena+ref_contact,4.108,4.713,14.531,8.576,1.071,4.401,1.328,1.0,0.0
train,203246,reject,frame_crossing+arena+ref_contact,4.603,5.338,14.587,7.005,1.213,5.585,1.176,2.0,0.0
train,203247,reject,frame_crossing+arena+ref_contact,4.367,6.343,14.675,8.508,1.442,6.295,1.505,2.0,0.0
train,203248,reject,frame_crossing+arena+ref_contact,4.177,4.415,14.711,9.136,1.004,4.192,1.13,2.0,0.0
train,203249,reject,frame_crossing+arena+ref_contact,4.526,4.306,14.743,9.189,1.0,4.526,1.015,1.0,0.0
train,203250,reject,frame_crossing+arena+ref_contact,5.008,5.977,14.621,9.166,1.358,6.803,2.602,2.0,0.0
train,203251,reject,frame_crossing+arena+ref_contact,4.884,5.433,14.694,8.417,1.235,6.031,1.706,2.0,0.0
train,203252,reject,frame_crossing+arena+ref_contact,4.118,4.563,14.692,5.783,1.037,4.271,1.035,2.0,0.0
train,203253,reject,frame_crossing+arena+ref_contact,5.393,5.38,14.582,7.683,1.223,6.595,2.148,2.0,0.0
train,203254,reject,frame_crossing+arena+ref_contact,4.425,3.886,14.76,6.294,1.0,4.425,1.072,1.0,0.0
train,203255,reject,frame_crossing+arena+ref_contact,4.317,5.029,14.725,8.505,1.143,4.934,1.032,1.0,0.0
train,203256,reject,frame_crossing+ref_contact,4.798,6.041,14.64,5.759,1.373,6.588,1.077,1.0,0.0
train,203257,reject,frame_crossing+arena+ref_contact,4.368,4.534,14.698,9.748,1.03,4.501,1.799,1.0,0.0
train,203258,reject,frame_crossing+arena+ref_contact,4.429,4.772,14.612,7.059,1.084,4.803,1.245,1.0,0.0
train,203259,reject,frame_crossing+arena+ref_contact,4.375,4.82,14.769,8.254,1.095,4.793,1.505,2.0,0.0
train,203260,reject,frame_crossing+arena+ref_contact,5.216,5.98,14.664,7.271,1.359,7.089,1.073,1.0,0.0
train,203261,reject,arena,4.527,5.152,14.667,8.072,1.171,5.3,1.176,0.0,0.041
train,203262,reject,frame_crossing+arena+ref_contact,4.949,5.29,14.68,8.028,1.202,5.951,1.873,1.0,0.0
train,203263,reject,frame_crossing+arena+ref_contact,4.895,6.474,14.648,5.661,1.471,7.202,1.403,3.0,0.0
train,203264,reject,arena,4.276,5.019,14.795,7.433,1.141,4.877,1.337,0.0,0.038
train,203265,reject,frame_crossing+ref_contact,4.633,5.271,14.711,5.948,1.198,5.55,1.461,2.0,0.0
train,203266,reject,frame_crossing+arena+ref_contact,4.038,4.532,14.661,5.888,1.03,4.159,1.148,2.0,0.0
train,203267,reject,frame_crossing+arena+ref_contact,4.854,6.402,14.718,9.079,1.455,7.062,2.256,4.0,0.0
train,203268,reject,arena+ref_contact,5.062,6.22,14.584,7.316,1.414,7.156,1.951,0.0,0.0
train,203269,reject,arena+frame_margin,4.118,5.791,14.657,8.346,1.316,5.42,1.453,0.0,0.028
train,203270,reject,frame_crossing+arena+ref_contact,4.675,6.002,14.583,6.911,1.364,6.377,1.148,2.0,0.0
train,203271,reject,frame_crossing+arena+ref_contact,4.179,5.157,14.721,7.78,1.172,4.898,1.073,1.0,0.0
train,203272,reject,frame_crossing+arena+ref_contact,4.411,5.204,14.717,8.294,1.183,5.217,1.96,1.0,0.0
train,203273,reject,frame_crossing+arena+ref_contact,4.53,6.03,14.767,9.569,1.37,6.208,1.475,2.0,0.0
train,203274,reject,frame_crossing+arena+ref_contact,4.634,5.696,14.768,10.445,1.295,6.0,1.545,2.0,0.0
train,203275,reject,arena,4.067,4.932,14.722,6.069,1.121,4.559,1.663,0.0,0.047
train,203276,pass,,3.903,4.344,14.8,8.723,1.0,3.903,1.723,0.0,0.037
train,203277,reject,arena,4.388,3.726,14.66,6.565,1.0,4.388,1.205,0.0,0.038
train,203278,reject,frame_crossing+arena+ref_contact,4.86,6.468,14.747,6.262,1.47,7.143,1.058,2.0,0.0
train,203279,reject,frame_crossing+arena+ref_contact,4.633,5.024,14.698,7.464,1.142,5.29,1.109,1.0,0.0
train,203280,reject,frame_crossing+frame_margin,4.382,5.972,14.758,6.38,1.357,5.948,1.936,1.0,0.009
train,203281,reject,frame_crossing+arena+ref_contact,4.773,4.918,14.727,7.101,1.118,5.336,1.073,2.0,0.0
train,203282,reject,frame_crossing+arena+ref_contact,4.412,6.158,14.648,9.398,1.4,6.174,1.311,2.0,0.0
train,203283,reject,frame_crossing+arena+ref_contact,3.986,4.494,14.662,6.165,1.021,4.071,1.032,1.0,0.0
train,203284,reject,frame_crossing+arena+ref_contact,4.952,6.017,14.57,7.494,1.368,6.772,1.636,2.0,0.0
train,203285,reject,frame_crossing+arena+ref_contact,4.519,5.162,14.722,9.458,1.173,5.302,1.451,2.0,0.0
train,203286,reject,frame_crossing+arena+ref_contact,4.928,5.137,14.692,9.532,1.167,5.753,1.362,2.0,0.0
train,203287,reject,frame_crossing+arena+ref_contact,4.54,6.23,14.686,8.753,1.416,6.429,1.267,2.0,0.0
train,203288,reject,frame_crossing+arena+ref_contact,4.577,5.383,14.643,7.541,1.223,5.6,1.073,1.0,0.0
train,203289,reject,frame_crossing+arena+ref_contact,4.862,6.051,14.631,9.415,1.375,6.687,1.153,3.0,0.0
train,203290,reject,frame_crossing+arena+ref_contact,4.877,6.336,14.712,10.581,1.44,7.023,1.893,1.0,0.0
train,203291,reject,arena+ref_contact,4.769,5.882,14.506,7.103,1.337,6.376,1.172,0.0,0.0
train,203292,reject,frame_crossing+arena+ref_contact,4.025,4.878,14.57,6.438,1.109,4.462,1.026,2.0,0.0
train,203293,reject,frame_crossing+arena+ref_contact,4.379,5.289,14.768,6.285,1.202,5.264,1.171,1.0,0.0
train,203294,reject,frame_crossing+arena+ref_contact,4.918,6.499,14.677,8.677,1.477,7.264,1.596,2.0,0.0
train,203295,reject,frame_crossing+arena+ref_contact,4.487,5.849,14.689,6.874,1.329,5.965,1.571,1.0,0.0
train,203296,reject,frame_crossing+arena+ref_contact,4.874,4.868,14.677,9.267,1.106,5.392,1.077,2.0,0.0
train,203297,reject,frame_crossing+arena+ref_contact,4.604,4.779,14.749,7.8,1.086,5.0,1.153,2.0,0.0
train,203298,reject,frame_crossing+arena+ref_contact,4.74,5.445,14.467,7.055,1.238,5.865,1.043,2.0,0.0
train,203299,reject,frame_crossing+arena+ref_contact,4.495,5.591,14.78,8.618,1.271,5.711,1.029,2.0,0.0
train,203300,reject,frame_crossing+ref_contact,4.443,4.784,14.764,10.533,1.087,4.831,1.545,1.0,0.0
train,203301,reject,frame_crossing+arena+ref_contact,4.615,5.483,14.754,7.813,1.246,5.75,1.62,2.0,0.0
train,203302,reject,frame_crossing+arena+ref_contact,4.896,6.128,14.536,7.298,1.393,6.818,1.171,1.0,0.0
train,203303,reject,frame_crossing+arena+ref_contact,4.528,6.127,14.714,7.562,1.392,6.305,1.671,2.0,0.0
train,203304,reject,frame_crossing+arena+ref_contact,4.891,5.218,14.715,8.226,1.186,5.8,1.987,2.0,0.0
train,203305,reject,frame_crossing+arena+ref_contact,4.406,4.677,14.541,5.22,1.063,4.684,1.35,2.0,0.0
train,203306,reject,arena,4.118,4.175,14.664,6.839,1.0,4.118,1.128,0.0,0.037
train,203307,reject,arena,3.723,3.806,14.702,5.988,1.0,3.723,1.337,0.0,0.045
train,203308,reject,frame_crossing+arena+ref_contact,4.618,5.817,14.655,9.168,1.322,6.105,2.067,2.0,0.0
train,203309,reject,frame_crossing+arena+ref_contact,4.602,6.34,14.535,7.341,1.441,6.631,1.198,2.0,0.0
train,203310,reject,frame_crossing+arena+ref_contact,4.643,5.239,14.675,8.731,1.191,5.528,1.228,3.0,0.0
train,203311,reject,arena,4.346,5.596,14.753,9.779,1.272,5.527,1.219,0.0,0.036
train,203312,reject,frame_crossing+arena+ref_contact,4.9,5.139,14.753,7.729,1.168,5.723,1.754,1.0,0.0
train,203313,reject,frame_crossing+arena+ref_contact,4.433,4.323,14.523,7.698,1.0,4.433,1.383,1.0,0.0
train,203314,reject,frame_crossing+arena+ref_contact,4.268,4.959,14.757,9.18,1.127,4.81,1.816,2.0,0.0
train,203315,reject,frame_crossing+arena+ref_contact,4.84,5.242,14.705,10.217,1.191,5.765,2.065,2.0,0.0
train,203316,reject,frame_crossing+arena+ref_contact,4.444,6.351,14.64,6.344,1.443,6.415,1.419,1.0,0.0
train,203317,reject,frame_crossing+arena+ref_contact,4.309,5.668,14.652,6.835,1.288,5.551,1.176,1.0,0.0
train,203318,reject,frame_crossing+arena+ref_contact,4.604,4.245,14.683,8.696,1.0,4.604,1.71,1.0,0.0
train,203319,reject,arena,4.658,6.275,14.759,5.947,1.426,6.643,1.433,0.0,0.038
train,203320,reject,arena+frame_margin,4.238,5.607,14.617,5.832,1.274,5.4,1.189,0.0,0.008
train,203321,reject,arena,4.018,4.314,14.809,5.907,1.0,4.018,1.015,0.0,0.037
train,203322,reject,frame_crossing+arena+ref_contact,4.254,6.23,14.663,5.582,1.416,6.024,1.474,2.0,0.0
train,203323,reject,frame_crossing+arena+ref_contact,4.6,6.147,14.699,8.858,1.397,6.426,1.405,1.0,0.0
train,203324,reject,frame_crossing+arena+ref_contact,4.48,4.064,14.432,7.675,1.0,4.48,1.337,1.0,0.0
train,203325,reject,frame_crossing+arena+ref_contact,4.524,6.036,14.68,7.714,1.372,6.206,1.327,2.0,0.0
train,203326,reject,frame_crossing+arena+ref_contact,4.295,5.629,14.635,5.805,1.279,5.494,1.263,2.0,0.0
train,203327,reject,frame_crossing+arena+ref_contact,4.214,6.273,14.721,8.298,1.426,6.008,1.419,1.0,0.0
train,203328,reject,frame_crossing+arena+ref_contact,4.37,4.308,14.549,7.911,1.0,4.37,1.047,1.0,0.0
train,203329,reject,frame_crossing+arena+ref_contact,5.384,5.883,14.663,10.729,1.337,7.199,2.813,4.0,0.0
train,203330,reject,arena,3.713,4.499,14.596,8.033,1.022,3.796,1.405,0.0,0.042
train,203331,reject,frame_crossing+arena+ref_contact,4.828,4.937,14.572,7.031,1.122,5.417,1.491,3.0,0.0
train,203332,reject,frame_crossing+arena+ref_contact,4.442,6.231,14.733,5.834,1.416,6.29,1.952,1.0,0.0
train,203333,reject,frame_crossing+arena+ref_contact,4.702,5.437,14.64,7.301,1.236,5.81,1.219,1.0,0.0
train,203334,reject,arena+ref_contact,4.408,4.965,14.721,8.979,1.128,4.974,1.644,0.0,0.0
train,203335,reject,frame_crossing+frame_margin,4.386,5.922,14.757,7.443,1.346,5.903,1.545,1.0,0.029
train,203336,reject,frame_crossing+arena+ref_contact,3.955,3.864,14.69,5.792,1.0,3.955,1.4,1.0,0.0
train,203337,reject,frame_crossing+arena+frame_margin,4.574,4.899,14.776,7.364,1.113,5.093,1.569,1.0,0.011
train,203338,reject,frame_crossing+ref_contact,4.712,5.299,14.717,10.192,1.204,5.675,1.301,1.0,0.0
train,203339,reject,frame_crossing+arena+ref_contact,4.631,5.581,14.666,9.216,1.269,5.875,1.47,3.0,0.0
train,203340,reject,frame_crossing+arena+ref_contact,4.768,4.92,14.581,8.189,1.118,5.332,1.523,1.0,0.0
train,203341,reject,frame_crossing+arena+ref_contact,4.479,4.587,14.727,6.66,1.043,4.67,1.015,1.0,0.0
train,203342,reject,frame_crossing+ref_contact,4.747,4.953,14.708,9.658,1.126,5.344,1.569,1.0,0.0
train,203343,reject,frame_crossing+arena+ref_contact,4.284,4.546,14.679,8.458,1.033,4.427,1.799,1.0,0.0
train,203344,reject,frame_crossing+arena+ref_contact,5.439,5.464,14.679,7.715,1.242,6.753,2.156,1.0,0.0
train,203345,reject,frame_crossing+arena+frame_margin,4.819,5.718,14.719,8.872,1.3,6.262,1.991,1.0,0.004
train,203346,pass,,4.588,5.55,14.672,8.366,1.261,5.787,1.5,0.0,0.036
train,203347,reject,frame_crossing+arena+ref_contact,4.546,5.153,14.758,7.377,1.171,5.323,1.333,2.0,0.0
